year,soc_occupation_code,soc_major,soc_minor,soc_unit,description,sex,emp_type,fp_time,value
2015,1223,1,22,3,Restaurant and catering establishment managers and proprietors,male,self-employed,part,
2015,1223,1,22,3,Restaurant and catering establishment managers and proprietors,female,self-employed,part,5974.0
2015,1224,1,22,4,Publicans and managers of licensed premises,male,employees,full,17752.0
2015,1224,1,22,4,Publicans and managers of licensed premises,female,employees,full,11279.0
2015,1224,1,22,4,Publicans and managers of licensed premises,male,employees,part,
2015,1224,1,22,4,Publicans and managers of licensed premises,female,employees,part,
2015,1224,1,22,4,Publicans and managers of licensed premises,male,self-employed,full,8809.0
2015,1224,1,22,4,Publicans and managers of licensed premises,female,self-employed,full,7674.0
2015,1224,1,22,4,Publicans and managers of licensed premises,male,self-employed,part,
2015,1224,1,22,4,Publicans and managers of licensed premises,female,self-employed,part,
2015,1225,1,22,5,Leisure and sports managers,male,employees,full,31084.0
2015,1225,1,22,5,Leisure and sports managers,female,employees,full,13687.0
2015,1225,1,22,5,Leisure and sports managers,male,employees,part,
2015,1225,1,22,5,Leisure and sports managers,female,employees,part,
2015,1225,1,22,5,Leisure and sports managers,male,self-employed,full,4726.0
2015,1225,1,22,5,Leisure and sports managers,female,self-employed,full,
2015,1225,1,22,5,Leisure and sports managers,male,self-employed,part,
2015,1225,1,22,5,Leisure and sports managers,female,self-employed,part,
2015,1226,1,22,6,Travel agency managers and proprietors,male,employees,full,
2015,1226,1,22,6,Travel agency managers and proprietors,female,employees,full,
2015,1226,1,22,6,Travel agency managers and proprietors,male,employees,part,
2015,1226,1,22,6,Travel agency managers and proprietors,female,employees,part,
2015,1226,1,22,6,Travel agency managers and proprietors,male,self-employed,full,
2015,1226,1,22,6,Travel agency managers and proprietors,female,self-employed,full,
2015,1226,1,22,6,Travel agency managers and proprietors,male,self-employed,part,
2015,1226,1,22,6,Travel agency managers and proprietors,female,self-employed,part,
2015,124,1,24,,Managers and Proprietors in Health and Care Services,male,employees,full,12828.0
2015,124,1,24,,Managers and Proprietors in Health and Care Services,female,employees,full,45982.0
2015,124,1,24,,Managers and Proprietors in Health and Care Services,male,employees,part,
2015,124,1,24,,Managers and Proprietors in Health and Care Services,female,employees,part,8927.0
2015,124,1,24,,Managers and Proprietors in Health and Care Services,male,self-employed,full,
2015,124,1,24,,Managers and Proprietors in Health and Care Services,female,self-employed,full,
2015,124,1,24,,Managers and Proprietors in Health and Care Services,male,self-employed,part,
2015,124,1,24,,Managers and Proprietors in Health and Care Services,female,self-employed,part,
2015,1241,1,24,1,Health care practice managers,male,employees,full,
2015,1241,1,24,1,Health care practice managers,female,employees,full,14770.0
2015,1241,1,24,1,Health care practice managers,male,employees,part,
2015,1241,1,24,1,Health care practice managers,female,employees,part,5661.0
2015,1241,1,24,1,Health care practice managers,male,self-employed,full,
2015,1241,1,24,1,Health care practice managers,female,self-employed,full,
2015,1241,1,24,1,Health care practice managers,male,self-employed,part,
2015,1241,1,24,1,Health care practice managers,female,self-employed,part,
2015,1242,1,24,2,"Residential, day and domiciliary care managers and proprietors",male,employees,full,12251.0
2015,1242,1,24,2,"Residential, day and domiciliary care managers and proprietors",female,employees,full,31212.0
2015,1242,1,24,2,"Residential, day and domiciliary care managers and proprietors",male,employees,part,
2015,1242,1,24,2,"Residential, day and domiciliary care managers and proprietors",female,employees,part,
2015,1242,1,24,2,"Residential, day and domiciliary care managers and proprietors",male,self-employed,full,
2015,1242,1,24,2,"Residential, day and domiciliary care managers and proprietors",female,self-employed,full,
2015,1242,1,24,2,"Residential, day and domiciliary care managers and proprietors",male,self-employed,part,
2015,1242,1,24,2,"Residential, day and domiciliary care managers and proprietors",female,self-employed,part,
2015,125,1,25,,Managers and Proprietors in Other Services,male,employees,full,167055.0
2015,125,1,25,,Managers and Proprietors in Other Services,female,employees,full,97512.0
2015,125,1,25,,Managers and Proprietors in Other Services,male,employees,part,10290.0
2015,125,1,25,,Managers and Proprietors in Other Services,female,employees,part,26962.0
2015,125,1,25,,Managers and Proprietors in Other Services,male,self-employed,full,150410.0
2015,125,1,25,,Managers and Proprietors in Other Services,female,self-employed,full,51327.0
2015,125,1,25,,Managers and Proprietors in Other Services,male,self-employed,part,33709.0
2015,125,1,25,,Managers and Proprietors in Other Services,female,self-employed,part,47274.0
2015,1251,1,25,1,"Property, housing and estate managers",male,employees,full,56449.0
2015,1251,1,25,1,"Property, housing and estate managers",female,employees,full,32741.0
2015,1251,1,25,1,"Property, housing and estate managers",male,employees,part,
2015,1251,1,25,1,"Property, housing and estate managers",female,employees,part,9395.0
2015,1251,1,25,1,"Property, housing and estate managers",male,self-employed,full,30661.0
2015,1251,1,25,1,"Property, housing and estate managers",female,self-employed,full,5838.0
2015,1251,1,25,1,"Property, housing and estate managers",male,self-employed,part,18196.0
2015,1251,1,25,1,"Property, housing and estate managers",female,self-employed,part,25415.0
2015,1252,1,25,2,Garage managers and proprietors,male,employees,full,15563.0
2015,1252,1,25,2,Garage managers and proprietors,female,employees,full,
2015,1252,1,25,2,Garage managers and proprietors,male,employees,part,
2015,1252,1,25,2,Garage managers and proprietors,female,employees,part,
2015,1252,1,25,2,Garage managers and proprietors,male,self-employed,full,13324.0
2015,1252,1,25,2,Garage managers and proprietors,female,self-employed,full,
2015,1252,1,25,2,Garage managers and proprietors,male,self-employed,part,
2015,1252,1,25,2,Garage managers and proprietors,female,self-employed,part,
2015,1253,1,25,3,Hairdressing and beauty salon managers and proprietors,male,employees,full,
2015,1253,1,25,3,Hairdressing and beauty salon managers and proprietors,female,employees,full,
2015,1253,1,25,3,Hairdressing and beauty salon managers and proprietors,male,employees,part,
2015,1253,1,25,3,Hairdressing and beauty salon managers and proprietors,female,employees,part,
2015,1253,1,25,3,Hairdressing and beauty salon managers and proprietors,male,self-employed,full,7332.0
2015,1253,1,25,3,Hairdressing and beauty salon managers and proprietors,female,self-employed,full,8698.0
2015,1253,1,25,3,Hairdressing and beauty salon managers and proprietors,male,self-employed,part,
2015,1253,1,25,3,Hairdressing and beauty salon managers and proprietors,female,self-employed,part,
2015,1254,1,25,4,Shopkeepers and proprietors – wholesale and retail,male,employees,full,10693.0
2015,1254,1,25,4,Shopkeepers and proprietors – wholesale and retail,female,employees,full,9200.0
2015,1254,1,25,4,Shopkeepers and proprietors – wholesale and retail,male,employees,part,
2015,1254,1,25,4,Shopkeepers and proprietors – wholesale and retail,female,employees,part,
2015,1254,1,25,4,Shopkeepers and proprietors – wholesale and retail,male,self-employed,full,58404.0
2015,1254,1,25,4,Shopkeepers and proprietors – wholesale and retail,female,self-employed,full,22121.0
2015,1254,1,25,4,Shopkeepers and proprietors – wholesale and retail,male,self-employed,part,8771.0
2015,1254,1,25,4,Shopkeepers and proprietors – wholesale and retail,female,self-employed,part,14009.0
2015,1255,1,25,5,Waste disposal and environmental services managers,male,employees,full,5879.0
2015,1255,1,25,5,Waste disposal and environmental services managers,female,employees,full,
2015,1255,1,25,5,Waste disposal and environmental services managers,male,employees,part,
2015,1255,1,25,5,Waste disposal and environmental services managers,female,employees,part,
2015,1255,1,25,5,Waste disposal and environmental services managers,male,self-employed,full,5758.0
2015,1255,1,25,5,Waste disposal and environmental services managers,female,self-employed,full,
2015,1255,1,25,5,Waste disposal and environmental services managers,male,self-employed,part,
2015,1255,1,25,5,Waste disposal and environmental services managers,female,self-employed,part,
2015,1259,1,25,9,Managers and proprietors in other services n.e.c.,male,employees,full,77599.0
2015,1259,1,25,9,Managers and proprietors in other services n.e.c.,female,employees,full,49553.0
2015,1259,1,25,9,Managers and proprietors in other services n.e.c.,male,employees,part,
2015,1259,1,25,9,Managers and proprietors in other services n.e.c.,female,employees,part,13785.0
2015,1259,1,25,9,Managers and proprietors in other services n.e.c.,male,self-employed,full,34931.0
2015,1259,1,25,9,Managers and proprietors in other services n.e.c.,female,self-employed,full,14179.0
2015,1259,1,25,9,Managers and proprietors in other services n.e.c.,male,self-employed,part,6140.0
2015,1259,1,25,9,Managers and proprietors in other services n.e.c.,female,self-employed,part,5320.0
2015,2,2,,,PROFESSIONAL OCCUPATIONS,male,employees,full,2420099.0
2015,2,2,,,PROFESSIONAL OCCUPATIONS,female,employees,full,1987933.0
2015,2,2,,,PROFESSIONAL OCCUPATIONS,male,employees,part,139085.0
2015,2,2,,,PROFESSIONAL OCCUPATIONS,female,employees,part,789055.0
2015,2,2,,,PROFESSIONAL OCCUPATIONS,male,self-employed,full,365362.0
2015,2,2,,,PROFESSIONAL OCCUPATIONS,female,self-employed,full,106315.0
2015,2,2,,,PROFESSIONAL OCCUPATIONS,male,self-employed,part,125225.0
2015,2,2,,,PROFESSIONAL OCCUPATIONS,female,self-employed,part,140410.0
2015,211,2,11,,Natural and Social Science Professionals,male,employees,full,90598.0
2015,211,2,11,,Natural and Social Science Professionals,female,employees,full,87476.0
2015,211,2,11,,Natural and Social Science Professionals,male,employees,part,5249.0
2015,211,2,11,,Natural and Social Science Professionals,female,employees,part,13930.0
2015,211,2,11,,Natural and Social Science Professionals,male,self-employed,full,5552.0
2015,211,2,11,,Natural and Social Science Professionals,female,self-employed,full,
2015,211,2,11,,Natural and Social Science Professionals,male,self-employed,part,
2015,211,2,11,,Natural and Social Science Professionals,female,self-employed,part,
2015,2111,2,11,1,Chemical scientists,male,employees,full,14975.0
2015,2111,2,11,1,Chemical scientists,female,employees,full,9591.0
2015,2111,2,11,1,Chemical scientists,male,employees,part,
2015,2111,2,11,1,Chemical scientists,female,employees,part,
2015,2111,2,11,1,Chemical scientists,male,self-employed,full,
2015,2111,2,11,1,Chemical scientists,female,self-employed,full,
2015,2111,2,11,1,Chemical scientists,male,self-employed,part,
2015,2111,2,11,1,Chemical scientists,female,self-employed,part,
2015,2112,2,11,2,Biological scientists and biochemists,male,employees,full,38311.0
2015,2112,2,11,2,Biological scientists and biochemists,female,employees,full,50544.0
2015,2112,2,11,2,Biological scientists and biochemists,male,employees,part,
2015,2112,2,11,2,Biological scientists and biochemists,female,employees,part,5547.0
2015,2112,2,11,2,Biological scientists and biochemists,male,self-employed,full,
2015,2112,2,11,2,Biological scientists and biochemists,female,self-employed,full,
2015,2112,2,11,2,Biological scientists and biochemists,male,self-employed,part,
2015,2112,2,11,2,Biological scientists and biochemists,female,self-employed,part,
2015,2113,2,11,3,Physical scientists,male,employees,full,17795.0
2015,2113,2,11,3,Physical scientists,female,employees,full,9580.0
